transaction_id,customer_id,amount,timestamp
TXN450,CUST1271,40.94,2026-05-25 01:33:34.635138
TXN451,CUST1302,164.75,2026-05-18 23:33:34.635139
TXN452,CUST1010,95.85,2026-04-30 02:33:34.635140
TXN453,CUST1166,127.34,2026-05-23 02:33:34.635141
TXN454,CUST1113,200.61,2026-05-19 14:33:34.635143
TXN455,CUST1189,164.84,2026-05-22 04:33:34.635144
TXN456,CUST1301,106.57,2026-04-26 13:33:34.635145
TXN457,CUST1236,75.44,2026-05-08 16:33:34.635147
TXN458,CUST1230,12.41,2026-05-04 04:33:34.635148
TXN459,CUST1316,84.04,2026-04-26 13:33:34.635149
TXN460,CUST1098,109.44,2026-05-22 08:33:34.635150
TXN461,CUST1055,70.64,2026-05-10 09:33:34.635151
TXN462,CUST1111,113.44,2026-06-02 16:33:34.635152
TXN463,CUST1154,123.84,2026-05-12 01:33:34.635153
TXN464,CUST1250,108.76,2026-04-23 16:33:34.635154
TXN465,CUST1414,87.5,2026-05-25 23:33:34.635155
TXN466,CUST1069,128.43,2026-05-30 11:33:34.635156
TXN467,CUST1319,142.1,2026-05-23 19:33:34.635157
TXN468,CUST1295,65.48,2026-05-03 09:33:34.635158
TXN469,CUST1254,190.55,2026-05-16 18:33:34.635160
TXN470,CUST1036,115.07,2026-05-13 06:33:34.635161
TXN471,CUST1243,120.94,2026-05-10 10:33:34.635162
TXN472,CUST1150,155.41,2026-05-01 18:33:34.635163
TXN473,CUST1476,131.66,2026-05-23 20:33:34.635164
TXN474,CUST1230,167.66,2026-05-04 15:33:34.635164
TXN475,CUST1248,134.36,2026-05-13 19:33:34.635166
TXN476,CUST1304,89.38,2026-05-06 13:33:34.635166
TXN477,CUST1345,138.08,2026-05-03 18:33:34.635167
TXN478,CUST1454,62.81,2026-05-13 04:33:34.635168
TXN479,CUST1373,125.43,2026-05-15 00:33:34.635169
TXN480,CUST1304,118.34,2026-04-30 07:33:34.635170
TXN481,CUST1491,109.59,2026-06-02 09:33:34.635172
TXN482,CUST1204,113.57,2026-05-30 03:33:34.635173
TXN483,CUST1156,25.91,2026-05-21 13:33:34.635174
TXN484,CUST1459,92.56,2026-05-24 16:33:34.635175
TXN485,CUST1168,124.64,2026-05-16 20:33:34.635176
TXN486,CUST1073,127.99,2026-05-04 14:33:34.635177
TXN487,CUST1204,68.62,2026-05-23 17:33:34.635178
TXN488,CUST1302,183.29,2026-05-21 01:33:34.635179
TXN489,CUST1017,76.69,2026-05-05 19:33:34.635180
TXN490,CUST1131,168.47,2026-05-09 07:33:34.635181
TXN491,CUST1220,141.36,2026-05-18 09:33:34.635182
TXN492,CUST1061,87.69,2026-05-13 22:33:34.635183
TXN493,CUST1435,208.77,2026-05-10 12:33:34.635184
TXN494,CUST1104,60.32,2026-05-11 11:33:34.635185
TXN495,CUST1042,165.96,2026-05-19 10:33:34.635186
TXN496,CUST1025,170.03,2026-05-15 23:33:34.635187
TXN497,CUST1039,86.47,2026-05-02 07:33:34.635188
TXN498,CUST1297,189.62,2026-05-10 15:33:34.635189
TXN499,CUST1133,107.5,2026-05-20 00:33:34.635190
TXN500,CUST1249,134.43,2026-05-19 02:33:34.635191
TXN501,CUST1233,133.02,2026-05-04 03:33:34.635192
TXN502,CUST1108,113.28,2026-05-14 18:33:34.635193
TXN503,CUST1174,160.54,2026-05-22 13:33:34.635194
TXN504,CUST1443,159.67,2026-05-21 01:33:34.635195
TXN505,CUST1487,32.57,2026-05-23 09:33:34.635196
TXN506,CUST1102,185.22,2026-05-24 06:33:34.635197
TXN507,CUST1362,36.88,2026-05-28 23:33:34.635198
TXN508,CUST1011,171.63,2026-05-03 08:33:34.635199
TXN509,CUST1279,176.34,2026-05-25 21:33:34.635200
TXN510,CUST1101,65.45,2026-05-20 15:33:34.635201
TXN511,CUST1044,99.46,2026-05-29 00:33:34.635202
TXN512,CUST1451,64.71,2026-05-02 10:33:34.635203
TXN513,CUST1311,109.25,2026-05-11 06:33:34.635206
TXN514,CUST1453,104.6,2026-04-23 13:33:34.635208
TXN515,CUST1017,158.98,2026-05-01 14:33:34.635209
TXN516,CUST1337,185.52,2026-05-04 16:33:34.635211
TXN517,CUST1057,189.78,2026-05-26 05:33:34.635212
TXN518,CUST1318,91.89,2026-05-25 22:33:34.635213
TXN519,CUST1031,109.54,2026-05-24 21:33:34.635214
TXN520,CUST1309,35.83,2026-05-02 14:33:34.635215
TXN521,CUST1011,79.71,2026-05-13 11:33:34.635216
TXN522,CUST1325,168.24,2026-05-22 07:33:34.635217
TXN523,CUST1080,200.78,2026-05-03 05:33:34.635218
TXN524,CUST1219,58.28,2026-05-08 23:33:34.635219
TXN525,CUST1347,90.38,2026-05-01 16:33:34.635220
TXN526,CUST1268,118.68,2026-05-11 17:33:34.635221
TXN527,CUST1488,134.01,2026-05-08 15:33:34.635222
TXN528,CUST1151,79.52,2026-05-22 01:33:34.635223
TXN529,CUST1081,141.2,2026-05-29 20:33:34.635224
TXN530,CUST1218,96.31,2026-04-28 14:33:34.635225
TXN531,CUST1494,119.28,2026-05-25 20:33:34.635226
TXN532,CUST1382,147.31,2026-05-21 11:33:34.635227
TXN533,CUST1473,-120.32,2026-05-24 10:33:34.635229
TXN534,CUST1201,98.18,2026-05-18 17:33:34.635230
TXN535,CUST1203,114.52,2026-05-26 11:33:34.635231
TXN536,CUST1025,115.58,2026-05-21 05:33:34.635232
TXN537,CUST1475,101.5,2026-06-02 12:33:34.635233
TXN538,CUST1089,107.06,2026-05-03 21:33:34.635234
TXN539,CUST1272,199.93,2026-05-11 08:33:34.635235
TXN540,CUST1145,148.05,2026-05-28 17:33:34.635236
TXN541,CUST1059,105.23,2026-05-22 10:33:34.635237
TXN542,CUST1418,154.85,2026-06-01 04:33:34.635238
TXN543,CUST1498,103.31,2026-04-22 13:33:34.635239
TXN544,CUST1373,178.66,2026-05-31 19:33:34.635240
TXN545,CUST1026,138.48,2026-05-10 12:33:34.635241
TXN546,CUST1047,114.63,2026-05-21 15:33:34.635242
TXN547,CUST1294,142.39,2026-05-04 08:33:34.635243
TXN548,CUST1270,41.46,2026-04-23 20:33:34.635244
TXN549,CUST1016,63.66,2026-05-28 17:33:34.635245
TXN550,CUST1202,60.3,2026-05-06 21:33:34.635246
TXN551,CUST1409,127.15,2026-04-27 01:33:34.635247
TXN552,CUST1415,206.63,2026-05-02 00:33:34.635248
TXN553,CUST1288,231.57,2026-05-13 04:33:34.635249
TXN554,CUST1478,151.9,2026-05-29 17:33:34.635250
TXN555,CUST1086,145.04,2026-04-26 21:33:34.635251
TXN556,CUST1254,29.95,2026-06-02 14:33:34.635252
TXN557,CUST1399,92.87,2026-05-09 15:33:34.635253
TXN558,CUST1274,80.61,2026-05-21 23:33:34.635254
TXN559,CUST1343,88.96,2026-05-14 02:33:34.635255
TXN560,CUST1117,111.59,2026-05-13 16:33:34.635256
TXN561,CUST1006,96.4,2026-05-15 07:33:34.635257
TXN562,CUST1139,21.04,2026-05-19 14:33:34.635258
TXN563,CUST1379,157.4,2026-05-26 06:33:34.635259
TXN564,CUST1178,66.36,2026-04-22 22:33:34.635260
TXN565,CUST1335,131.96,2026-05-31 22:33:34.635261
TXN566,CUST1249,223.7,2026-05-23 08:33:34.635262
TXN567,CUST1322,74.03,2026-04-23 23:33:34.635263
TXN568,CUST1218,-6.51,2026-04-27 08:33:34.635264
TXN569,CUST1486,105.7,2026-05-13 17:33:34.635265
TXN570,CUST1082,175.05,2026-05-29 06:33:34.635267
TXN571,CUST1226,217.92,2026-04-29 01:33:34.635268
TXN572,CUST1487,58.52,2026-05-31 08:33:34.635269
TXN573,CUST1380,144.83,2026-05-17 00:33:34.635271
TXN574,CUST1431,96.73,2026-05-13 03:33:34.635272
TXN575,CUST1492,114.7,2026-05-30 23:33:34.635273
TXN576,CUST1410,252.22,2026-05-09 12:33:34.635274
TXN577,CUST1451,44.85,2026-05-07 06:33:34.635275
TXN578,CUST1499,132.69,2026-05-04 20:33:34.635276
TXN579,CUST1103,143.38,2026-05-31 20:33:34.635277
TXN580,CUST1277,174.29,2026-05-27 15:33:34.635278
TXN581,CUST1013,124.9,2026-05-27 18:33:34.635279
TXN582,CUST1161,135.4,2026-04-29 12:33:34.635280
TXN583,CUST1154,100.42,2026-05-10 02:33:34.635281
TXN584,CUST1492,133.46,2026-04-23 15:33:34.635282
TXN585,CUST1108,102.84,2026-05-21 03:33:34.635283
TXN586,CUST1190,151.08,2026-05-30 11:33:34.635284
TXN587,CUST1307,101.52,2026-05-23 12:33:34.635285
TXN588,CUST1098,138.86,2026-05-29 01:33:34.635286
TXN589,CUST1133,118.54,2026-05-10 07:33:34.635287
TXN590,CUST1299,176.3,2026-05-01 12:33:34.635288
TXN591,CUST1173,117.43,2026-05-16 08:33:34.635289
TXN592,CUST1432,31.35,2026-05-08 06:33:34.635290
TXN593,CUST1483,183.1,2026-05-08 16:33:34.635292
TXN594,CUST1185,74.71,2026-04-30 09:33:34.635293
TXN595,CUST1480,87.31,2026-05-07 17:33:34.635295
TXN596,CUST1372,90.22,2026-05-24 11:33:34.635296
TXN597,CUST1039,188.72,2026-05-01 00:33:34.635296
TXN598,CUST1014,13.22,2026-05-11 19:33:34.635298
TXN599,CUST1384,276.89,2026-05-17 21:33:34.635299
TXN600,CUST1031,172.8,2026-05-14 21:33:34.635300
TXN601,CUST1003,131.16,2026-04-25 08:33:34.635301
TXN602,CUST1357,117.26,2026-05-15 05:33:34.635302
TXN603,CUST1479,134.28,2026-05-21 10:33:34.635303
TXN604,CUST1417,146.06,2026-04-27 10:33:34.635304
TXN605,CUST1405,152.26,2026-05-09 00:33:34.635305
TXN606,CUST1213,147.78,2026-05-15 19:33:34.635306
TXN607,CUST1163,124.48,2026-05-21 02:33:34.635307
TXN608,CUST1016,110.13,2026-05-09 20:33:34.635308
TXN609,CUST1067,112.44,2026-05-07 15:33:34.635309
TXN610,CUST1434,110.25,2026-05-31 13:33:34.635310
TXN611,CUST1108,176.69,2026-05-08 02:33:34.635311
TXN612,CUST1390,149.68,2026-04-23 03:33:34.635312
TXN613,CUST1459,-27.02,2026-05-02 13:33:34.635313
TXN614,CUST1318,152.8,2026-05-29 21:33:34.635314
TXN615,CUST1230,129.74,2026-04-23 16:33:34.635315
TXN616,CUST1172,119.06,2026-05-01 13:33:34.635316
TXN617,CUST1034,100.57,2026-05-25 06:33:34.635317
TXN618,CUST1422,176.21,2026-05-07 10:33:34.635318
TXN619,CUST1255,167.38,2026-05-25 02:33:34.635319
TXN620,CUST1251,81.36,2026-05-22 20:33:34.635320
TXN621,CUST1273,140.35,2026-05-05 22:33:34.635321
TXN622,CUST1143,71.42,2026-05-30 15:33:34.635322
TXN623,CUST1278,51.02,2026-05-27 10:33:34.635323
TXN624,CUST1424,88.66,2026-05-23 21:33:34.635324
TXN625,CUST1096,163.12,2026-05-26 17:33:34.635325
TXN626,CUST1230,167.66,2026-05-10 13:33:34.635326
TXN627,CUST1387,145.65,2026-05-30 22:33:34.635327
TXN628,CUST1039,156.25,2026-05-27 10:33:34.635328
TXN629,CUST1308,145.81,2026-06-03 00:33:34.635329
TXN630,CUST1322,87.93,2026-05-16 16:33:34.635330
TXN631,CUST1029,141.6,2026-05-14 21:33:34.635331
TXN632,CUST1454,160.02,2026-05-04 17:33:34.635332
TXN633,CUST1031,157.71,2026-05-08 18:33:34.635333
TXN634,CUST1486,179.45,2026-05-14 01:33:34.635334
TXN635,CUST1325,155.42,2026-05-21 16:33:34.635336
TXN636,CUST1249,137.57,2026-06-01 17:33:34.635337
TXN637,CUST1240,173.51,2026-05-24 05:33:34.635338
TXN638,CUST1187,118.67,2026-05-21 19:33:34.635339
TXN639,CUST1276,75.91,2026-05-03 23:33:34.635340
TXN640,CUST1448,111.85,2026-05-22 01:33:34.635341
TXN641,CUST1240,82.75,2026-05-04 03:33:34.635342
TXN642,CUST1243,86.24,2026-04-27 10:33:34.635343
TXN643,CUST1385,112.77,2026-05-14 18:33:34.635344
TXN644,CUST1270,80.38,2026-05-31 02:33:34.635345
TXN645,CUST1422,104.6,2026-05-04 19:33:34.635346
TXN646,CUST1417,25.32,2026-05-24 03:33:34.635347
TXN647,CUST1367,130.66,2026-04-24 16:33:34.635348
TXN648,CUST1348,120.06,2026-05-22 20:33:34.635349
TXN649,CUST1397,79.15,2026-04-30 12:33:34.635350
TXN650,CUST1065,152.96,2026-04-30 08:33:34.635351
TXN651,CUST1487,166.88,2026-05-07 10:33:34.635352
TXN652,CUST1179,39.62,2026-05-08 23:33:34.635353
TXN653,CUST1002,81.86,2026-05-05 21:33:34.635354
TXN654,CUST1437,81.54,2026-04-29 19:33:34.635355
TXN655,CUST1144,73.0,2026-04-24 06:33:34.635356
TXN656,CUST1384,161.47,2026-05-25 16:33:34.635357
TXN657,CUST1160,110.31,2026-05-15 23:33:34.635358
TXN658,CUST1249,106.77,2026-05-29 05:33:34.635359
TXN659,CUST1331,19.81,2026-05-10 21:33:34.635360
TXN660,CUST1148,151.77,2026-05-24 12:33:34.635362
TXN661,CUST1454,58.04,2026-05-06 11:33:34.635363
TXN662,CUST1299,123.0,2026-05-27 18:33:34.635364
TXN663,CUST1155,133.87,2026-04-25 08:33:34.635365
TXN664,CUST1440,188.03,2026-05-22 18:33:34.635366
TXN665,CUST1195,54.56,2026-04-28 20:33:34.635367
TXN666,CUST1445,-30.98,2026-05-28 01:33:34.635368
TXN667,CUST1479,129.19,2026-05-31 01:33:34.635369
TXN668,CUST1472,210.03,2026-05-31 13:33:34.635370
TXN669,CUST1073,181.95,2026-05-27 01:33:34.635371
TXN670,CUST1407,130.48,2026-04-30 07:33:34.635372
TXN671,CUST1311,95.42,2026-05-21 00:33:34.635373
TXN672,CUST1385,160.36,2026-05-08 17:33:34.635374
TXN673,CUST1352,71.32,2026-05-02 04:33:34.635376
TXN674,CUST1461,143.82,2026-04-28 22:33:34.635377
TXN675,CUST1142,145.27,2026-05-09 20:33:34.635378
TXN676,CUST1189,173.01,2026-04-24 19:33:34.635379
TXN677,CUST1299,257.98,2026-05-21 19:33:34.635380
TXN678,CUST1061,139.62,2026-05-15 09:33:34.635381
TXN679,CUST1494,94.55,2026-05-28 19:33:34.635382
TXN680,CUST1435,118.72,2026-05-14 03:33:34.635383
TXN681,CUST1388,31.55,2026-05-04 17:33:34.635384
TXN682,CUST1201,-85.26,2026-05-21 03:33:34.635385
TXN683,CUST1301,99.54,2026-05-04 06:33:34.635386
TXN684,CUST1448,93.8,2026-05-16 22:33:34.635387
TXN685,CUST1326,127.62,2026-04-23 21:33:34.635388
TXN686,CUST1308,78.88,2026-05-22 12:33:34.635389
TXN687,CUST1352,176.05,2026-05-12 18:33:34.635390
TXN688,CUST1010,120.01,2026-05-11 02:33:34.635391
TXN689,CUST1062,119.53,2026-05-13 01:33:34.635392
TXN690,CUST1341,103.61,2026-05-15 10:33:34.635393
TXN691,CUST1229,127.76,2026-05-30 16:33:34.635394
TXN692,CUST1155,161.25,2026-05-08 14:33:34.635395
TXN693,CUST1202,76.64,2026-06-01 10:33:34.635396
TXN694,CUST1052,87.09,2026-04-26 04:33:34.635397
TXN695,CUST1264,104.81,2026-05-15 16:33:34.635398
TXN696,CUST1059,52.71,2026-05-02 18:33:34.635399
TXN697,CUST1072,79.04,2026-05-20 08:33:34.635400
TXN698,CUST1150,96.19,2026-05-08 08:33:34.635402
TXN699,CUST1357,163.72,2026-05-23 10:33:34.635403
TXN700,CUST1063,133.13,2026-06-02 00:33:34.635404
TXN701,CUST1316,129.68,2026-05-30 05:33:34.635405
TXN702,CUST1381,162.54,2026-05-24 08:33:34.635406
TXN703,CUST1247,113.13,2026-04-23 02:33:34.635407
TXN704,CUST1067,139.52,2026-05-05 08:33:34.635408
TXN705,CUST1374,114.84,2026-04-28 10:33:34.635409
TXN706,CUST1337,133.27,2026-04-27 09:33:34.635410
TXN707,CUST1107,90.86,2026-05-09 13:33:34.635411
TXN708,CUST1229,-1.94,2026-05-09 01:33:34.635412
TXN709,CUST1320,113.29,2026-04-23 13:33:34.635413
TXN710,CUST1221,191.14,2026-06-02 05:33:34.635414
TXN711,CUST1433,166.31,2026-05-01 11:33:34.635415
TXN712,CUST1245,168.27,2026-05-05 10:33:34.635416
TXN713,CUST1263,-181.81,2026-04-29 01:33:34.635417
TXN714,CUST1384,124.43,2026-05-22 15:33:34.635418
TXN715,CUST1266,129.87,2026-05-09 12:33:34.635419
TXN716,CUST1004,89.12,2026-06-01 09:33:34.635420
TXN717,CUST1265,104.2,2026-05-01 13:33:34.635421
TXN718,CUST1054,150.79,2026-05-01 20:33:34.635422
TXN719,CUST1047,180.19,2026-05-26 15:33:34.635423
TXN720,CUST1218,113.03,2026-05-14 01:33:34.635424
TXN721,CUST1179,97.49,2026-05-11 23:33:34.635425
TXN722,CUST1008,120.03,2026-05-06 07:33:34.635426
TXN723,CUST1099,150.06,2026-05-15 06:33:34.635427
TXN724,CUST1020,47.81,2026-04-25 00:33:34.635428
TXN725,CUST1386,5.19,2026-05-22 06:33:34.635429
TXN726,CUST1245,92.47,2026-05-26 09:33:34.635430
TXN727,CUST1061,58.96,2026-05-09 03:33:34.635432
TXN728,CUST1387,94.59,2026-05-15 12:33:34.635433
TXN729,CUST1499,112.61,2026-05-07 00:33:34.635434
TXN730,CUST1427,97.34,2026-04-29 09:33:34.635435
TXN731,CUST1180,192.62,2026-05-13 03:33:34.635436
TXN732,CUST1346,136.34,2026-04-22 18:33:34.635437
TXN733,CUST1062,135.02,2026-05-30 05:33:34.635438
TXN734,CUST1147,151.11,2026-05-14 01:33:34.635439
TXN735,CUST1219,63.06,2026-05-19 06:33:34.635440
TXN736,CUST1002,171.96,2026-05-16 16:33:34.635441
TXN737,CUST1162,116.21,2026-05-19 21:33:34.635442
TXN738,CUST1230,153.52,2026-05-20 10:33:34.635443
TXN739,CUST1495,66.41,2026-05-05 12:33:34.635444
TXN740,CUST1273,42.31,2026-05-29 15:33:34.635445
TXN741,CUST1120,160.89,2026-04-27 12:33:34.635446
TXN742,CUST1389,138.82,2026-05-27 06:33:34.635447
TXN743,CUST1485,74.9,2026-05-20 01:33:34.635448
TXN744,CUST1089,76.52,2026-05-16 13:33:34.635449
TXN745,CUST1336,176.27,2026-05-04 12:33:34.635450
TXN746,CUST1068,60.53,2026-05-12 23:33:34.635451
TXN747,CUST1406,202.13,2026-05-21 19:33:34.635452
TXN748,CUST1365,74.97,2026-05-05 20:33:34.635453
TXN749,CUST1098,151.92,2026-04-23 19:33:34.635454
TXN750,CUST1271,103.57,2026-05-17 00:33:34.635455
TXN751,CUST1105,150.16,2026-04-29 09:33:34.635456
TXN752,CUST1448,92.79,2026-05-01 16:33:34.635457
TXN753,CUST1330,111.86,2026-05-10 15:33:34.635458
TXN754,CUST1124,122.05,2026-06-01 13:33:34.635459
TXN755,CUST1485,69.89,2026-05-14 17:33:34.635460
TXN756,CUST1029,157.04,2026-05-30 08:33:34.635461
TXN757,CUST1139,94.34,2026-05-20 16:33:34.635462
TXN758,CUST1198,108.57,2026-05-23 08:33:34.635463
TXN759,CUST1417,70.28,2026-05-20 07:33:34.635464
TXN760,CUST1229,-8.12,2026-05-29 04:33:34.635465
TXN761,CUST1339,110.45,2026-04-22 17:33:34.635467
TXN762,CUST1172,240.63,2026-05-01 03:33:34.635468
TXN763,CUST1008,159.23,2026-05-16 21:33:34.635469
TXN764,CUST1472,119.04,2026-04-27 05:33:34.635470
TXN765,CUST1040,106.86,2026-05-12 04:33:34.635471
TXN766,CUST1025,121.12,2026-04-28 22:33:34.635472
TXN767,CUST1265,147.36,2026-06-03 01:33:34.635473
TXN768,CUST1403,60.96,2026-05-06 01:33:34.635474
TXN769,CUST1451,175.72,2026-04-27 00:33:34.635475
TXN770,CUST1229,155.77,2026-05-10 23:33:34.635476
TXN771,CUST1481,155.91,2026-05-14 09:33:34.635477
TXN772,CUST1125,141.92,2026-05-16 11:33:34.635478
TXN773,CUST1472,120.98,2026-05-31 19:33:34.635479
TXN774,CUST1038,153.64,2026-05-26 02:33:34.635480
TXN775,CUST1335,149.59,2026-05-12 00:33:34.635481
TXN776,CUST1255,102.3,2026-05-18 16:33:34.635482
TXN777,CUST1397,91.32,2026-05-07 13:33:34.635483
TXN778,CUST1178,125.09,2026-05-01 20:33:34.635485
TXN779,CUST1090,197.45,2026-05-12 20:33:34.635486
TXN780,CUST1410,58.04,2026-05-07 10:33:34.635487
TXN781,CUST1463,46.62,2026-05-15 06:33:34.635488
TXN782,CUST1037,128.24,2026-05-01 16:33:34.635489
TXN783,CUST1323,122.54,2026-05-31 22:33:34.635490
TXN784,CUST1178,128.67,2026-05-25 10:33:34.635491
TXN785,CUST1470,132.2,2026-05-22 17:33:34.635492
TXN786,CUST1290,108.84,2026-05-10 16:33:34.635493
TXN787,CUST1462,194.49,2026-05-28 12:33:34.635494
TXN788,CUST1470,39.95,2026-04-24 13:33:34.635495
TXN789,CUST1081,78.58,2026-05-21 20:33:34.635496
TXN790,CUST1114,114.84,2026-05-15 10:33:34.635497
TXN791,CUST1040,37.84,2026-04-26 13:33:34.635498
TXN792,CUST1307,111.21,2026-05-04 07:33:34.635499
TXN793,CUST1227,203.07,2026-05-13 10:33:34.635500
TXN794,CUST1325,-121.04,2026-05-28 22:33:34.635501
TXN795,CUST1357,131.54,2026-06-01 21:33:34.635502
TXN796,CUST1115,56.99,2026-04-22 14:33:34.635503
TXN797,CUST1188,89.18,2026-05-07 05:33:34.635504
TXN798,CUST1330,101.24,2026-05-08 03:33:34.635505
TXN799,CUST1056,104.11,2026-04-30 00:33:34.635506
TXN800,CUST1040,184.08,2026-05-23 21:33:34.635507
TXN801,CUST1362,147.88,2026-05-03 20:33:34.635508
TXN802,CUST1040,64.43,2026-05-27 08:33:34.635509
TXN803,CUST1355,132.33,2026-05-20 20:33:34.635510
TXN804,CUST1470,144.91,2026-05-10 14:33:34.635511
TXN805,CUST1241,177.01,2026-06-02 12:33:34.635512
TXN806,CUST1295,199.03,2026-05-10 13:33:34.635513
TXN807,CUST1266,69.25,2026-05-16 17:33:34.635514
TXN808,CUST1219,79.46,2026-05-30 03:33:34.635515
TXN809,CUST1149,57.12,2026-05-24 12:33:34.635516
TXN810,CUST1344,108.3,2026-04-28 05:33:34.635517
TXN811,CUST1170,143.32,2026-04-25 04:33:34.635518
TXN812,CUST1092,169.37,2026-05-29 06:33:34.635519
TXN813,CUST1361,116.2,2026-05-14 10:33:34.635520
TXN814,CUST1059,104.01,2026-04-23 17:33:34.635521
TXN815,CUST1059,127.59,2026-05-29 02:33:34.635522
TXN816,CUST1310,78.24,2026-05-06 11:33:34.635523
TXN817,CUST1171,224.48,2026-04-28 14:33:34.635524
TXN818,CUST1273,39.62,2026-05-27 13:33:34.635525
TXN819,CUST1371,129.24,2026-05-12 20:33:34.635526
TXN820,CUST1045,221.18,2026-04-24 07:33:34.635527
TXN821,CUST1353,120.34,2026-05-03 13:33:34.635528
TXN822,CUST1183,110.5,2026-05-21 16:33:34.635530
TXN823,CUST1172,102.13,2026-05-12 09:33:34.635535
TXN824,CUST1364,110.98,2026-05-04 00:33:34.635537
TXN825,CUST1193,188.64,2026-05-22 11:33:34.635539
TXN826,CUST1157,9.41,2026-05-16 09:33:34.635541
TXN827,CUST1430,196.67,2026-04-28 12:33:34.635542
TXN828,CUST1190,48.8,2026-05-13 12:33:34.635559
TXN829,CUST1006,106.67,2026-05-13 23:33:34.635561
TXN830,CUST1135,98.54,2026-05-23 17:33:34.635562
TXN831,CUST1239,149.43,2026-05-14 15:33:34.635563
TXN832,CUST1045,40.09,2026-05-10 14:33:34.635564
TXN833,CUST1321,143.11,2026-05-27 22:33:34.635566
TXN834,CUST1253,221.22,2026-05-17 18:33:34.635567
TXN835,CUST1090,51.84,2026-05-25 23:33:34.635568
TXN836,CUST1031,-129.49,2026-04-24 19:33:34.635569
TXN837,CUST1023,-86.9,2026-05-08 13:33:34.635570
TXN838,CUST1434,141.29,2026-05-12 10:33:34.635571
TXN839,CUST1402,120.96,2026-05-02 06:33:34.635572
TXN840,CUST1162,87.93,2026-04-26 14:33:34.635573
TXN841,CUST1371,144.39,2026-05-28 07:33:34.635574
TXN842,CUST1445,210.22,2026-04-27 06:33:34.635575
TXN843,CUST1160,110.45,2026-05-31 03:33:34.635576
TXN844,CUST1039,155.99,2026-05-22 08:33:34.635577
TXN845,CUST1423,55.34,2026-05-01 03:33:34.635578
TXN846,CUST1082,72.18,2026-04-30 10:33:34.635579
TXN847,CUST1364,143.62,2026-04-27 16:33:34.635580
TXN848,CUST1262,194.21,2026-05-16 10:33:34.635581
TXN849,CUST1209,137.78,2026-05-19 14:33:34.635582
TXN850,CUST1077,104.35,2026-04-24 06:33:34.635583
TXN851,CUST1486,119.96,2026-04-30 12:33:34.635585
TXN852,CUST1011,57.48,2026-05-12 11:33:34.635586
TXN853,CUST1301,150.23,2026-05-22 17:33:34.635587
TXN854,CUST1459,164.12,2026-04-29 02:33:34.635588
TXN855,CUST1227,97.4,2026-06-03 00:33:34.635589
TXN856,CUST1012,96.5,2026-05-22 01:33:34.635590
TXN857,CUST1046,133.29,2026-05-03 03:33:34.635591
TXN858,CUST1157,98.16,2026-05-21 09:33:34.635592
TXN859,CUST1113,116.69,2026-04-28 09:33:34.635593
TXN860,CUST1237,224.99,2026-05-09 01:33:34.635594
TXN861,CUST1017,107.65,2026-05-09 09:33:34.635596
TXN862,CUST1368,102.08,2026-05-05 23:33:34.635597
TXN863,CUST1226,87.62,2026-05-13 05:33:34.635598
TXN864,CUST1362,157.21,2026-04-27 04:33:34.635599
TXN865,CUST1190,110.94,2026-05-27 18:33:34.635600
TXN866,CUST1457,87.53,2026-05-15 01:33:34.635601
TXN867,CUST1352,186.07,2026-05-11 03:33:34.635602
TXN868,CUST1373,190.98,2026-05-13 11:33:34.635603
TXN869,CUST1165,89.98,2026-05-19 09:33:34.635604
TXN870,CUST1310,26.67,2026-05-19 22:33:34.635605
TXN871,CUST1333,170.38,2026-05-10 13:33:34.635606
TXN872,CUST1476,85.77,2026-05-01 13:33:34.635607
TXN873,CUST1422,159.53,2026-05-10 22:33:34.635608
TXN874,CUST1464,21.49,2026-05-18 00:33:34.635609
TXN875,CUST1074,164.63,2026-05-14 16:33:34.635610
TXN876,CUST1237,59.44,2026-04-24 07:33:34.635611
TXN877,CUST1227,156.54,2026-05-20 09:33:34.635612
TXN878,CUST1491,120.71,2026-04-27 00:33:34.635613
TXN879,CUST1326,72.3,2026-05-26 01:33:34.635614
TXN880,CUST1420,99.65,2026-05-04 08:33:34.635615
TXN881,CUST1060,154.32,2026-05-23 22:33:34.635616
TXN882,CUST1343,125.29,2026-05-09 17:33:34.635617
TXN883,CUST1225,149.22,2026-05-17 18:33:34.635618
TXN884,CUST1037,218.82,2026-05-24 03:33:34.635619
TXN885,CUST1486,41.79,2026-04-27 14:33:34.635620
TXN886,CUST1283,200.86,2026-05-01 00:33:34.635622
TXN887,CUST1199,125.22,2026-05-16 14:33:34.635623
TXN888,CUST1412,75.06,2026-06-01 06:33:34.635624
TXN889,CUST1360,53.48,2026-05-20 13:33:34.635625
TXN890,CUST1493,110.54,2026-05-02 08:33:34.635626
TXN891,CUST1246,166.08,2026-05-13 22:33:34.635627
TXN892,CUST1331,113.62,2026-05-04 00:33:34.635628
TXN893,CUST1222,195.56,2026-04-25 03:33:34.635629
TXN894,CUST1194,47.44,2026-04-29 12:33:34.635630
TXN895,CUST1017,119.4,2026-05-17 20:33:34.635631
TXN896,CUST1011,57.38,2026-05-17 15:33:34.635632
TXN897,CUST1414,138.18,2026-05-05 19:33:34.635633
TXN898,CUST1409,164.34,2026-04-30 07:33:34.635634
TXN899,CUST1402,98.96,2026-04-29 02:33:34.635635
